ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Age,Age_Group,Recency,Complain, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Response_Total,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,,
9710,1969,PhD,Divorced,"$58,086.00 ",0,1,1/20/13,57,56+,80,0,$708.00 ,$7.00 ,$62.00 , $-   , $-   ,$15.00 ,2,0,0,0,0,0,0,0,11,3,7,8,,
9723,1960,Graduation,Married,"$67,716.00 ",0,1,10/1/13,66,56+,8,0,$530.00 ,$142.00 ,$217.00 ,$62.00 ,$9.00 ,$56.00 ,4,0,0,0,1,0,0,1,7,4,13,5,,
9725,1966,PhD,Together,"$28,764.00 ",1,1,5/6/14,60,56+,16,0,$8.00 , $-   ,$3.00 , $-   , $-   ,$1.00 ,1,0,0,1,0,0,0,1,1,0,2,8,,
9727,1957,Graduation,Married,"$23,539.00 ",0,0,2/28/14,69,56+,13,0,$4.00 ,$24.00 ,$11.00 ,$16.00 ,$1.00 ,$25.00 ,1,0,0,0,0,0,0,0,2,0,4,6,,
9729,1955,Graduation,Widow,"$58,275.00 ",1,1,2/6/13,71,56+,48,0,$189.00 ,$10.00 ,$253.00 ,$56.00 ,$43.00 ,$64.00 ,6,0,0,0,0,0,0,0,8,2,7,7,,
9733,1978,Basic,Together,"$24,882.00 ",1,0,9/9/12,48,46-55,52,0,$1.00 ,$4.00 ,$10.00 ,$29.00 , $-   ,$36.00 ,1,0,0,1,0,0,0,1,1,1,2,6,,
9736,1980,Graduation,Married,"$41,850.00 ",1,1,12/24/12,46,46-55,51,0,$53.00 ,$5.00 ,$19.00 ,$2.00 ,$13.00 ,$4.00 ,3,0,0,0,0,0,0,0,3,0,3,8,,
9738,1986,Master,Together,"$42,386.00 ",1,0,1/13/13,40,36-45,43,0,$65.00 ,$4.00 ,$16.00 , $-   ,$4.00 ,$11.00 ,1,0,0,0,0,0,0,0,3,0,3,8,,
9739,1963,Graduation,Single,"$34,377.00 ",0,1,1/19/13,63,56+,55,0,$62.00 , $-   ,$22.00 ,$3.00 ,$1.00 ,$26.00 ,2,0,0,0,0,0,0,0,2,2,2,7,,
9743,1955,Graduation,Married,"$76,998.00 ",0,1,11/1/13,71,56+,85,0,"$1,449.00 ",$89.00 ,$161.00 ,$69.00 ,$35.00 ,$107.00 ,2,0,0,0,0,1,0,1,11,8,8,6,,
9750,1961,PhD,Divorced,"$64,325.00 ",0,1,7/2/13,65,56+,41,0,$731.00 ,$60.00 ,$353.00 ,$78.00 ,$12.00 ,$73.00 ,5,0,0,0,0,0,0,0,10,3,5,7,,
9757,1972,Graduation,Together,"$84,906.00 ",0,0,4/10/13,54,46-55,98,0,$997.00 ,$15.00 ,$414.00 ,$99.00 ,$30.00 ,$76.00 ,1,0,1,0,1,1,0,3,5,6,12,2,,
9760,1963,PhD,Widow,"$52,278.00 ",0,1,1/25/13,63,56+,24,0,$953.00 , $-   ,$71.00 , $-   , $-   ,$174.00 ,6,0,0,0,0,0,1,1,10,5,10,8,,
9771,1988,2n Cycle,Single,"$23,331.00 ",1,0,5/10/12,38,36-45,97,0,$104.00 ,$20.00 ,$101.00 ,$24.00 ,$15.00 ,$5.00 ,6,0,0,0,0,0,0,0,5,1,5,9,,
9780,1971,Master,Together,"$71,499.00 ",0,1,6/25/13,55,46-55,12,0,$465.00 ,$25.00 ,$132.00 ,$136.00 , $-   ,$37.00 ,2,0,0,0,0,0,0,0,8,3,13,4,,
9790,1957,Graduation,Single,"$78,499.00 ",0,0,11/23/13,69,56+,12,0,$912.00 ,$72.00 ,$170.00 ,$47.00 ,$36.00 ,$97.00 ,1,0,0,0,0,1,1,2,11,3,4,4,,
9797,1956,Graduation,Married,"$58,116.00 ",0,1,4/13/14,70,56+,38,0,$228.00 ,$19.00 ,$130.00 ,$4.00 ,$11.00 ,$51.00 ,2,0,0,0,0,0,0,0,3,3,8,2,,
9799,1968,PhD,Divorced,"$83,664.00 ",1,1,8/5/13,58,56+,57,0,$866.00 ,$21.00 ,$151.00 ,$28.00 ,$21.00 ,$86.00 ,3,0,0,0,0,0,0,0,2,2,12,5,,
9805,1953,Master,Together,"$56,129.00 ",0,1,6/20/13,73,56+,65,0,$320.00 ,$48.00 ,$133.00 ,$39.00 ,$72.00 ,$48.00 ,4,0,0,0,0,0,0,0,6,2,10,4,,
9817,1970,Master,Single,"$44,802.00 ",0,0,8/21/12,56,56+,71,0,$853.00 ,$10.00 ,$143.00 ,$13.00 ,$10.00 ,$20.00 ,2,0,0,0,0,0,0,0,9,4,12,8,,
9826,1972,PhD,Single,"$86,857.00 ",0,0,12/9/12,54,46-55,96,0,$899.00 ,$102.00 ,$838.00 ,$133.00 ,$102.00 ,$40.00 ,1,0,0,0,0,0,1,1,5,6,10,2,,
9829,1978,Graduation,Together,"$28,587.00 ",1,0,12/2/14,48,46-55,42,0,$22.00 ,$4.00 ,$17.00 ,$12.00 ,$10.00 ,$13.00 ,3,0,0,0,0,0,0,0,2,0,4,6,,
9847,1955,2n Cycle,Married,"$62,972.00 ",0,1,3/8/12,71,56+,39,0,$313.00 ,$15.00 ,$47.00 ,$20.00 , $-   ,$192.00 ,2,0,0,0,0,0,0,0,7,4,3,6,,
9850,1972,2n Cycle,Married,"$24,884.00 ",1,0,11/29/12,54,46-55,32,0,$3.00 ,$6.00 ,$7.00 , $-   , $-   ,$3.00 ,1,0,0,0,0,0,0,0,0,0,3,7,,
9855,1952,PhD,Single,"$62,000.00 ",0,1,8/25/13,74,56+,25,0,$899.00 , $-   ,$101.00 , $-   , $-   ,$20.00 ,1,1,0,0,0,0,0,1,6,6,13,4,,
9860,1959,Graduation,Together,"$44,911.00 ",0,1,3/15/13,67,56+,11,0,$159.00 , $-   ,$22.00 ,$2.00 ,$1.00 ,$31.00 ,3,0,0,0,0,0,0,0,4,1,4,7,,
9862,1969,Graduation,Together,"$21,918.00 ",1,0,11/14/13,57,56+,37,0,$1.00 ,$6.00 ,$7.00 ,$11.00 ,$5.00 ,$3.00 ,2,0,0,0,0,0,0,0,2,0,3,6,,
9888,1969,Graduation,Together,"$68,695.00 ",0,0,6/25/14,57,56+,3,0,$458.00 ,$81.00 ,$356.00 ,$106.00 ,$50.00 ,$40.00 ,1,0,0,0,0,0,0,0,4,4,7,2,,
9904,1956,Graduation,Married,"$71,391.00 ",0,1,3/29/13,70,56+,50,0,$336.00 ,$123.00 ,$274.00 ,$46.00 ,$123.00 ,$141.00 ,5,0,0,0,0,0,0,0,6,5,12,3,,
9905,1952,Graduation,Together,"$34,074.00 ",1,1,7/13/13,74,56+,69,0,$135.00 ,$1.00 ,$41.00 ,$10.00 ,$1.00 ,$67.00 ,5,0,0,1,0,0,0,1,3,3,3,6,,
9907,1969,Master,Together,"$66,476.00 ",0,1,4/12/13,57,56+,80,0,$742.00 ,$28.00 ,$152.00 ,$25.00 ,$9.00 ,$57.00 ,2,0,0,0,0,0,0,0,6,8,10,4,,
9909,1996,2n Cycle,Married,"$7,500.00 ",0,0,9/11/12,30,26-35,24,0,$3.00 ,$18.00 ,$14.00 ,$15.00 ,$22.00 ,$50.00 ,3,0,0,0,0,0,1,1,3,1,3,9,,
9916,1954,Graduation,Married,"$38,998.00 ",1,1,3/11/12,72,56+,92,1,$34.00 ,$1.00 ,$14.00 , $-   , $-   ,$5.00 ,3,0,0,0,0,0,0,0,2,0,3,8,,
9923,1972,Master,Single,"$46,423.00 ",1,1,9/18/13,54,46-55,6,0,$68.00 , $-   ,$16.00 , $-   , $-   ,$8.00 ,3,0,0,0,0,0,0,0,2,0,4,7,,
9925,1981,PhD,Together,"$39,665.00 ",1,0,5/25/13,45,36-45,97,0,$127.00 ,$1.00 ,$56.00 , $-   ,$1.00 ,$31.00 ,3,0,0,1,0,0,0,1,4,2,3,7,,
9930,1944,PhD,Single,"$82,716.00 ",0,0,5/11/13,82,56+,8,0,$606.00 ,$148.00 ,$228.00 ,$15.00 ,$148.00 ,$22.00 ,1,0,0,0,0,0,0,0,6,8,13,2,,
9931,1963,PhD,Married,"$4,023.00 ",1,1,6/23/14,63,56+,29,0,$5.00 , $-   ,$1.00 ,$1.00 ,$1.00 ,$1.00 ,15,0,0,0,0,0,0,0,0,0,0,19,,
9937,1979,Graduation,Single,"$70,337.00 ",0,0,2/1/14,47,46-55,75,0,$187.00 ,$81.00 ,$149.00 ,$25.00 ,$43.00 ,$91.00 ,1,0,0,0,0,0,0,0,2,2,12,1,,
9938,1954,Graduation,Married,"$80,067.00 ",0,0,9/19/13,72,56+,82,0,$519.00 ,$17.00 ,$813.00 ,$27.00 ,$173.00 ,$51.00 ,1,0,0,0,0,1,0,1,4,6,6,2,,
9940,1958,Graduation,Together,"$64,961.00 ",0,1,12/23/12,68,56+,97,0,$382.00 ,$114.00 ,$276.00 ,$75.00 ,$124.00 ,$38.00 ,2,0,0,0,0,0,0,0,6,4,4,3,,
9949,1976,Graduation,Married,"$59,809.00 ",0,2,10/18/12,50,46-55,36,0,$598.00 ,$16.00 ,$141.00 ,$32.00 ,$41.00 ,$49.00 ,3,0,0,0,0,0,0,0,3,3,6,8,,
9952,1947,Master,Together,"$78,093.00 ",0,0,11/12/13,79,56+,53,0,$368.00 ,$32.00 ,$639.00 ,$13.00 ,$43.00 ,$10.00 ,1,0,0,0,0,0,0,0,4,7,5,1,,
9955,1954,Graduation,Together,"$39,898.00 ",0,1,12/2/13,72,56+,20,0,$69.00 ,$8.00 ,$26.00 ,$12.00 ,$7.00 ,$12.00 ,2,0,0,0,0,0,0,0,3,0,4,7,,
9958,1972,Graduation,Married,"$65,685.00 ",0,1,3/29/14,54,46-55,54,0,$642.00 ,$14.00 ,$49.00 , $-   ,$7.00 ,$57.00 ,1,0,0,0,0,0,0,0,9,2,9,5,,
9960,1991,Basic,Single,"$26,868.00 ",1,0,4/30/14,35,26-35,52,0, $-   , $-   ,$1.00 ,$8.00 ,$3.00 ,$2.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
9964,1979,Graduation,Single,"$61,825.00 ",0,1,7/8/13,47,46-55,56,0,$162.00 ,$50.00 ,$100.00 ,$55.00 ,$30.00 ,$27.00 ,1,0,0,0,0,0,0,0,4,2,8,4,,
9967,1974,Graduation,Divorced,"$53,034.00 ",1,1,5/30/13,52,46-55,30,0,$160.00 ,$15.00 ,$196.00 ,$15.00 ,$11.00 ,$50.00 ,8,0,0,0,0,0,0,0,6,1,7,8,,
9970,1977,Graduation,Together,"$55,375.00 ",0,1,10/17/13,49,46-55,3,0,$42.00 ,$11.00 ,$57.00 ,$10.00 ,$28.00 ,$14.00 ,1,0,0,0,0,0,0,0,1,1,6,2,,
9971,1964,PhD,Married,"$65,526.00 ",0,1,11/4/14,62,56+,22,0,$397.00 ,$19.00 ,$69.00 ,$12.00 , $-   ,$9.00 ,1,0,0,0,0,0,0,0,4,4,8,2,,
9972,1955,PhD,Together,"$46,015.00 ",1,1,4/13/14,71,56+,25,0,$38.00 , $-   ,$2.00 , $-   , $-   ,$6.00 ,1,0,1,1,0,0,0,2,1,0,3,7,,
9973,1963,Graduation,Married,"$50,437.00 ",0,2,10/17/12,63,56+,28,0,$370.00 ,$9.00 ,$92.00 ,$6.00 ,$9.00 ,$4.00 ,3,0,0,0,0,0,0,0,7,1,8,7,,
9974,1974,Graduation,Married,"$30,631.00 ",1,0,12/7/13,52,46-55,75,0,$15.00 ,$6.00 ,$20.00 ,$4.00 ,$5.00 ,$20.00 ,1,0,0,0,0,0,0,0,3,1,2,7,,
9977,1973,Graduation,Divorced,"$78,901.00 ",0,1,9/17/13,53,46-55,99,0,$321.00 ,$11.00 ,$309.00 ,$33.00 ,$26.00 ,$34.00 ,3,0,0,0,0,0,0,0,9,3,5,4,,
9984,1981,2n Cycle,Married,"$56,337.00 ",1,1,3/27/13,45,36-45,25,0,$349.00 ,$16.00 ,$144.00 ,$28.00 ,$5.00 ,$182.00 ,5,1,0,1,0,0,1,3,8,5,4,8,,
9986,1982,Graduation,Together,"$19,444.00 ",1,0,2/22/14,44,36-45,8,0,$16.00 , $-   ,$23.00 ,$3.00 ,$2.00 ,$10.00 ,3,0,0,0,0,0,1,1,4,1,2,7,,
9988,1976,Master,Single,"$70,379.00 ",0,1,3/3/13,50,46-55,84,0,$553.00 ,$25.00 ,$142.00 ,$65.00 ,$67.00 ,$8.00 ,3,0,0,0,0,0,0,0,6,3,13,4,,
9999,1965,Graduation,Together,"$75,276.00 ",0,0,9/27/12,61,56+,2,0,$610.00 ,$105.00 ,$125.00 ,$137.00 ,$42.00 ,$21.00 ,1,0,0,0,0,0,0,0,9,4,9,5,,
10001,1985,2n Cycle,Together,"$7,500.00 ",1,0,1/8/12,41,36-45,98,0,$5.00 ,$17.00 ,$17.00 ,$13.00 ,$14.00 ,$34.00 ,4,0,0,0,0,0,0,0,2,1,3,9,,
10010,1953,PhD,Divorced,"$36,957.00 ",1,1,6/9/12,73,56+,43,0,$100.00 ,$2.00 ,$16.00 ,$2.00 ,$1.00 ,$31.00 ,4,0,0,0,0,0,1,1,3,2,2,9,,
10022,1973,PhD,Single,"$54,466.00 ",1,1,9/2/14,53,46-55,78,0,$12.00 , $-   ,$4.00 , $-   , $-   , $-   ,1,0,0,0,0,0,0,0,1,0,2,5,,
10031,1976,PhD,Married,"$16,927.00 ",1,1,10/2/13,50,46-55,50,0,$20.00 ,$2.00 ,$23.00 ,$3.00 ,$1.00 ,$4.00 ,5,0,0,0,0,0,0,0,3,0,4,8,,
10032,1976,Graduation,Divorced,"$12,571.00 ",1,0,1/18/14,50,46-55,86,0,$3.00 ,$5.00 ,$14.00 ,$2.00 ,$12.00 ,$17.00 ,4,0,0,0,0,0,0,0,3,1,3,6,,
10033,1973,2n Cycle,Divorced,"$31,163.00 ",1,0,2/13/14,53,46-55,54,0,$2.00 ,$3.00 ,$10.00 ,$11.00 ,$2.00 ,$10.00 ,1,0,0,0,0,0,0,0,1,0,3,6,,
10037,1993,Graduation,Single,"$74,293.00 ",0,0,4/5/14,33,26-35,66,0,$375.00 ,$152.00 ,$335.00 ,$93.00 ,$91.00 ,$81.00 ,1,0,0,0,0,0,0,0,5,4,6,2,,
10057,1951,Graduation,Single,"$72,282.00 ",0,0,7/19/13,75,56+,70,0,$503.00 ,$27.00 ,$419.00 ,$90.00 ,$139.00 ,$153.00 ,1,0,0,0,0,0,1,1,5,7,9,7,,
10061,1950,Graduation,Married,"$59,462.00 ",0,1,5/1/13,76,56+,29,0,$724.00 ,$17.00 ,$143.00 , $-   ,$8.00 ,$196.00 ,2,0,0,0,0,0,0,0,9,2,12,7,,
10065,1970,2n Cycle,Married,"$15,315.00 ",0,0,3/8/13,56,56+,27,0,$7.00 ,$4.00 ,$13.00 ,$15.00 ,$8.00 ,$17.00 ,2,0,0,0,0,0,0,0,2,0,4,5,,
10067,1976,2n Cycle,Together,"$25,176.00 ",1,1,10/8/13,50,46-55,79,0,$4.00 , $-   ,$4.00 , $-   , $-   ,$5.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
10069,1988,Basic,Together,"$13,724.00 ",1,0,8/31/12,38,36-45,43,0,$2.00 ,$7.00 ,$5.00 ,$2.00 ,$15.00 ,$27.00 ,1,0,0,1,0,0,0,1,2,0,2,9,,
10084,1972,Graduation,Married,"$24,434.00 ",2,0,5/18/14,54,46-55,9,0,$3.00 ,$2.00 ,$8.00 ,$20.00 , $-   ,$17.00 ,2,0,0,0,0,0,0,0,2,1,2,7,,
10089,1974,Graduation,Divorced,"$102,692.00 ",0,0,5/4/13,52,46-55,5,0,$168.00 ,$148.00 ,$444.00 ,$32.00 ,$172.00 ,$148.00 ,1,1,1,0,1,1,1,5,6,9,13,2,,
10091,1956,Graduation,Single,"$60,230.00 ",0,1,5/20/13,70,56+,78,0,$520.00 ,$20.00 ,$367.00 ,$39.00 ,$81.00 ,$40.00 ,2,0,0,0,0,0,0,0,6,3,6,5,,
10092,1954,Graduation,Divorced,"$70,044.00 ",0,1,2/18/13,72,56+,46,0,"$1,073.00 ", $-   ,$250.00 ,$153.00 ,$14.00 ,$14.00 ,4,0,0,0,0,0,0,0,7,10,5,5,,
10095,1975,PhD,Divorced,"$74,165.00 ",0,0,1/5/13,51,46-55,9,0,"$1,001.00 ",$12.00 ,$240.00 ,$16.00 ,$12.00 ,$12.00 ,1,0,0,0,0,0,0,0,5,4,10,2,,
10099,1984,Graduation,Married,"$55,434.00 ",1,0,5/10/13,42,36-45,21,0,$238.00 ,$115.00 ,$215.00 ,$169.00 ,$69.00 ,$76.00 ,3,0,0,0,0,0,0,0,5,3,13,4,,
10102,1966,Graduation,Widow,"$79,946.00 ",0,0,12/5/14,60,56+,19,0,$395.00 ,$183.00 ,$565.00 ,$166.00 ,$141.00 ,$28.00 ,1,0,0,0,0,0,0,0,5,11,5,3,,
10104,1974,Graduation,Together,"$33,590.00 ",2,1,3/11/13,52,46-55,65,0,$4.00 , $-   ,$2.00 , $-   , $-   ,$2.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
10120,1955,Graduation,Together,"$38,946.00 ",0,1,10/24/13,71,56+,84,0,$116.00 ,$6.00 ,$82.00 ,$6.00 ,$6.00 ,$41.00 ,2,0,0,0,0,0,0,0,3,1,6,5,,
10127,1965,Graduation,Married,"$58,692.00 ",0,1,6/4/14,61,56+,21,0,$301.00 ,$11.00 ,$61.00 ,$4.00 ,$7.00 ,$11.00 ,1,0,0,0,0,0,0,0,8,2,4,7,,
10128,1958,Graduation,Together,"$53,977.00 ",0,1,8/6/13,68,56+,21,0,$620.00 ,$16.00 ,$165.00 , $-   ,$24.00 ,$82.00 ,5,0,0,0,0,0,0,0,5,5,12,5,,
10129,1966,Graduation,Together,"$82,427.00 ",0,0,12/3/14,60,56+,35,0,$482.00 ,$147.00 ,$509.00 ,$104.00 ,$107.00 ,$107.00 ,1,0,0,0,0,1,0,1,3,5,12,1,,
10133,1970,Graduation,Single,"$93,790.00 ",0,0,12/2/14,56,56+,16,0,"$1,302.00 ",$68.00 ,$731.00 ,$89.00 ,$114.00 ,$45.00 ,0,1,0,0,1,1,1,4,6,7,12,2,,
10140,1983,PhD,Together,"$70,123.00 ",0,0,9/28/13,43,36-45,27,0,"$1,308.00 ", $-   ,$396.00 ,$23.00 , $-   , $-   ,1,0,1,0,1,0,0,2,5,7,4,3,,
10141,1960,Master,Divorced,"$39,228.00 ",0,0,10/5/13,66,56+,1,0,$7.00 ,$1.00 ,$6.00 , $-   ,$3.00 ,$3.00 ,1,0,0,0,0,0,0,0,0,0,3,4,,
10142,1976,PhD,Divorced,"$66,476.00 ",0,1,7/3/13,50,46-55,99,0,$372.00 ,$18.00 ,$126.00 ,$47.00 ,$48.00 ,$78.00 ,2,0,0,0,0,0,0,0,5,2,11,4,,
10144,1976,Graduation,Together,"$51,369.00 ",0,1,10/25/12,50,46-55,84,0,$297.00 ,$7.00 ,$79.00 , $-   ,$11.00 ,$182.00 ,2,0,0,0,0,0,0,0,8,2,4,8,,
10146,1972,PhD,Together,"$38,887.00 ",1,0,2/3/14,54,46-55,17,0,$25.00 ,$1.00 ,$13.00 , $-   , $-   ,$3.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
10150,1961,Graduation,Single,"$86,429.00 ",0,0,11/21/13,65,56+,10,0,$464.00 ,$28.00 ,$873.00 ,$29.00 ,$18.00 ,$37.00 ,0,1,0,0,0,0,1,2,7,4,7,2,,
10151,1960,Graduation,Divorced,"$62,204.00 ",0,2,12/9/12,66,56+,38,0,$317.00 ,$46.00 ,$247.00 ,$151.00 ,$46.00 ,$139.00 ,1,0,0,0,0,0,0,0,4,5,12,3,,
10156,1975,Graduation,Single,"$84,196.00 ",0,1,3/6/13,51,46-55,56,0,$215.00 ,$63.00 ,$507.00 ,$231.00 ,$31.00 ,$190.00 ,1,0,0,0,0,0,0,0,8,4,7,3,,
10157,1965,Graduation,Single,"$59,686.00 ",0,1,1/25/14,61,56+,78,0,$89.00 ,$15.00 ,$89.00 ,$34.00 ,$42.00 ,$5.00 ,1,0,0,0,0,0,0,0,4,1,6,4,,
10159,1970,Graduation,Divorced,"$58,710.00 ",0,1,3/31/13,56,56+,77,0,$440.00 ,$81.00 ,$368.00 , $-   ,$122.00 ,$174.00 ,6,0,0,0,0,0,0,0,11,5,9,6,,
10160,1956,Master,Together,"$50,943.00 ",0,1,6/21/13,70,56+,49,0,$31.00 , $-   ,$7.00 ,$2.00 , $-   ,$6.00 ,1,0,0,0,0,0,0,0,1,0,3,5,,
10163,1984,PhD,Single,"$82,733.00 ",0,0,10/9/13,42,36-45,28,0,$712.00 ,$50.00 ,$420.00 ,$65.00 ,$38.00 ,$38.00 ,1,0,0,0,0,0,1,1,8,4,7,4,,
10164,1958,Graduation,Single,"$94,472.00 ",0,1,3/4/14,68,56+,75,0,"$1,017.00 ",$33.00 ,$417.00 ,$108.00 ,$100.00 ,$16.00 ,1,0,0,0,1,1,0,2,5,5,5,5,,
10172,1988,Graduation,Single,"$68,655.00 ",0,0,10/8/12,38,36-45,95,0,$456.00 ,$19.00 ,$832.00 ,$75.00 ,$118.00 ,$38.00 ,1,0,0,0,0,0,0,0,4,5,11,3,,
10175,1958,PhD,Divorced,"$32,173.00 ",0,1,1/8/13,68,56+,0,0,$18.00 , $-   ,$2.00 , $-   , $-   ,$2.00 ,1,0,0,0,0,0,0,0,1,0,3,4,,
10176,1968,Graduation,Single,"$57,107.00 ",0,1,8/24/12,58,56+,44,0,$159.00 , $-   ,$120.00 , $-   , $-   ,$137.00 ,7,0,1,0,1,0,1,3,4,4,8,8,,
10177,1954,Graduation,Divorced,"$72,071.00 ",0,1,2/14/13,72,56+,4,0,$531.00 ,$69.00 ,$300.00 ,$150.00 ,$138.00 ,$150.00 ,3,0,0,0,0,0,0,0,5,4,8,2,,
10196,1978,Graduation,Married,"$71,427.00 ",2,0,12/3/14,48,46-55,26,0,$212.00 ,$123.00 ,$177.00 ,$15.00 ,$64.00 ,$23.00 ,2,0,0,0,0,0,0,0,8,2,8,4,,
10203,1990,Graduation,Single,"$26,095.00 ",1,0,6/30/13,36,36-45,77,0,$11.00 ,$7.00 ,$9.00 ,$3.00 ,$1.00 ,$11.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
10207,1978,Graduation,Together,"$22,775.00 ",1,0,6/19/13,48,46-55,40,0,$5.00 ,$1.00 ,$8.00 , $-   , $-   ,$1.00 ,1,0,0,0,0,0,0,0,1,0,2,8,,
10212,1986,Master,Together,"$42,386.00 ",1,0,1/13/13,40,36-45,43,0,$65.00 ,$4.00 ,$16.00 , $-   ,$4.00 ,$11.00 ,1,0,0,0,0,0,0,0,3,0,3,8,,
10219,1972,Graduation,Together,"$31,590.00 ",1,0,6/18/13,54,46-55,40,0,$6.00 ,$2.00 ,$15.00 ,$6.00 ,$6.00 ,$3.00 ,1,0,0,0,0,0,0,0,1,0,3,8,,
10232,1963,PhD,Divorced,"$48,799.00 ",0,1,5/11/13,63,56+,9,0,$174.00 ,$18.00 ,$81.00 ,$28.00 ,$6.00 ,$24.00 ,3,0,0,0,0,0,0,0,3,2,7,3,,
10236,1975,Master,Single,"$31,160.00 ",1,0,9/16/13,51,46-55,59,0,$16.00 ,$3.00 ,$25.00 ,$6.00 ,$1.00 ,$13.00 ,2,0,0,0,0,0,0,0,2,0,3,8,,
10240,1949,Graduation,Together,"$69,372.00 ",0,0,2/19/13,77,56+,10,0,$997.00 ,$26.00 ,$269.00 ,$34.00 ,$13.00 ,$42.00 ,1,0,0,0,1,1,1,3,10,4,6,4,,
10241,1975,2n Cycle,Divorced,"$11,448.00 ",0,0,12/15/13,51,46-55,16,0, $-   , $-   , $-   ,$6.00 ,$2.00 ,$6.00 ,1,0,0,0,0,0,0,0,1,0,2,6,,
10242,1966,PhD,Together,"$47,472.00 ",1,1,9/16/13,60,56+,39,0,$56.00 , $-   ,$11.00 , $-   , $-   ,$8.00 ,2,0,0,0,0,0,0,0,2,0,4,5,,
10245,1986,2n Cycle,Single,"$80,910.00 ",0,0,10/31/12,40,36-45,71,0,$160.00 ,$80.00 ,$369.00 ,$67.00 ,$39.00 ,$41.00 ,1,0,0,0,0,0,0,0,3,3,8,1,,
10250,1947,Basic,Together,"$28,389.00 ",0,0,11/20/12,79,56+,49,0,$1.00 ,$5.00 ,$3.00 ,$7.00 ,$4.00 ,$8.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
10258,1965,Master,Single,"$35,791.00 ",2,1,6/5/13,61,56+,94,0,$27.00 , $-   ,$5.00 , $-   , $-   ,$3.00 ,2,0,0,0,0,0,0,0,1,0,3,8,,
10260,1965,Master,Together,"$45,143.00 ",0,1,8/26/13,61,56+,74,0,$202.00 ,$5.00 ,$74.00 ,$11.00 ,$5.00 ,$14.00 ,3,0,0,0,0,0,0,0,6,1,5,7,,
10262,1980,Graduation,Married,"$15,072.00 ",2,0,10/5/13,46,46-55,96,0,$8.00 ,$2.00 ,$15.00 , $-   ,$10.00 ,$18.00 ,4,0,0,0,0,0,0,0,3,1,3,5,,
10264,1979,Graduation,Divorced,"$15,287.00 ",1,0,10/10/12,47,46-55,60,0,$1.00 ,$2.00 ,$8.00 ,$4.00 ,$3.00 ,$13.00 ,2,0,0,1,0,0,1,2,1,1,2,7,,
10270,1981,2n Cycle,Married,"$35,523.00 ",1,0,3/10/13,45,36-45,8,0,$11.00 ,$5.00 ,$22.00 ,$12.00 ,$5.00 ,$11.00 ,2,0,0,0,0,0,0,0,3,0,3,7,,
10277,1961,Graduation,Single,"$30,081.00 ",0,1,2/21/13,65,56+,27,0,$36.00 , $-   ,$2.00 , $-   , $-   ,$4.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
10281,1970,Graduation,Divorced,"$64,713.00 ",1,0,7/2/14,56,56+,11,0,$180.00 ,$60.00 ,$241.00 ,$13.00 ,$54.00 ,$54.00 ,2,0,0,0,0,0,1,1,5,5,7,4,,
10286,1962,Graduation,Married,"$83,715.00 ",0,0,3/2/14,64,56+,2,0,$318.00 ,$8.00 ,$407.00 ,$150.00 ,$35.00 ,$8.00 ,1,0,0,0,0,0,0,0,2,8,13,0,,
10299,1969,PhD,Single,"$48,240.00 ",0,0,9/11/12,57,56+,73,0,$389.00 ,$91.00 ,$248.00 ,$64.00 ,$49.00 ,$41.00 ,3,0,0,0,0,0,1,1,6,3,13,5,,
10304,1959,Graduation,Married,"$18,690.00 ",0,0,12/28/12,67,56+,77,0,$6.00 ,$1.00 ,$7.00 ,$23.00 ,$4.00 ,$19.00 ,1,0,0,0,0,0,0,0,1,1,2,8,,
10307,1956,Graduation,Married,"$50,387.00 ",0,2,8/31/13,70,56+,91,0,$369.00 ,$9.00 ,$87.00 ,$12.00 ,$14.00 ,$34.00 ,3,0,0,0,0,0,0,0,6,2,8,5,,
10311,1969,Graduation,Married,"$4,428.00 ",0,1,5/10/13,57,56+,0,0,$16.00 ,$4.00 ,$12.00 ,$2.00 ,$4.00 ,$321.00 ,0,0,0,0,0,0,0,0,25,0,0,1,,
10313,1975,Graduation,Married,"$48,178.00 ",1,1,10/28/12,51,46-55,69,0,$159.00 ,$4.00 ,$45.00 ,$6.00 ,$2.00 ,$38.00 ,6,0,0,0,0,0,0,0,5,1,4,8,,
10314,1948,PhD,Married,"$83,837.00 ",0,0,12/16/12,78,56+,79,0,$847.00 ,$66.00 ,$119.00 ,$86.00 ,$89.00 ,$111.00 ,1,1,0,0,1,0,1,3,9,10,5,4,,
